0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
0.7395452071959393,0.08270000363857032,0.48422077434684196,-1.0667599459392618,-0.3814045304714144,0.37994955767279925,1.4057130510158269,-1.7171891333603786,-1.9607145352635098,-4.815775502841075,-1.5793656993630016,-0.4699825733300084,0.9197484789904266,0.25431562655371026,-0.11922435626590437,-0.7134743181070387,-0.701750442130786,-3.426701118185392,-3.341954101246447,1.9541660243416485,-0.0399421135838643,0.13992435241856427,0.824451800227485,3.929035165527754,-1.9226192024399178,1.0361977510121103,0.1949295738109782,-1.5604981578743569,0.2905675855886578,-1.3817702424835547,0
0.6226023381728207,0.6955114932633333,-1.3186850609261938,0.3062124523804949,0.4135708163086037,2.5933857454493516,-0.1707450883346634,-0.07310003566416852,0.6139127313048305,0.37415785547068503,-1.0353758919116014,0.5805281489178395,0.31133418225071396,1.1548151195135978,0.07931147640280711,0.054895598514712006,0.7561677995898207,4.8079002086588645,-0.9347461040490763,4.009370454256729,1.2458590811883452,-0.38551162988636367,-2.425189153677281,-1.1299336807057012,-3.0807498915486518,-0.5229771004631462,-0.3149055719182106,-0.02930551667137811,-0.5062866317860745,0.26044992516951804,1
-1.057936662008909,-0.47405307303580635,0.93567437925074,3.083955193205311,-1.4469767155111604,-0.9146648231644132,-0.21559775133984035,0.05304078427044711,-0.6720862239056684,1.461879962548748,-0.19749995086866415,0.21988363049347096,-0.2858559561574305,-0.6537544925778764,-0.32166358054911637,-1.285087969866526,0.3838235638312693,0.9227684959122131,-2.3736426417431837,-0.38098956148732177,0.08592660933240631,-0.3615212458451532,-1.9625304945209214,1.5156719777100893,1.927842972636614,0.5054195590744918,0.037198196936267684,-0.3307312207982786,-0.7882151673019151,1.4729032456651778,0
-0.34319404826442146,0.7413940915019883,-0.2680521625612906,1.974543637948178,-0.994830991369274,-0.22577327271580225,0.10307304192408763,-1.006287753837945,-2.5946183603752164,0.22010287261884787,0.20158396064036266,1.1054124052149825,0.0647687896196319,-0.4904002065731625,-0.28884783873196923,0.1988956723491754,0.7793004727322356,0.37425306023233573,2.2055558944784264,-0.046439527005366577,-1.8062232153398967,-1.4023156862490107,0.8528059005567749,-2.3251742978708423,4.509965789897327,-1.3186672280286587,0.9064245874010424,1.710250391117314,-1.3102038415387305,0.8197680694754877,0
-0.5627969307520315,0.8084111769326973,1.5224389097565452,-0.8983185290066036,-0.41908485198707596,-1.3355690197014451,0.47625276008722073,0.42193371217351033,-0.20734385068404504,-0.7189085836227842,0.13659151739839284,0.22956261485596166,1.6345516920769652,1.0134019309650404,-0.12958111109198214,-0.3337012446890455,1.2933698874856707,-0.403445878672573,-1.0443947675310128,0.5032907582426569,1.6045279277362936,-2.46965174862449,-0.6374565243176132,1.765934758253903,1.7671542806309468,0.7364137445360135,1.4279519022530862,-0.2996527756648127,-0.6690594839657179,-0.30044493773116476,0
-1.0745147516033553,0.4188669269168215,1.5920027369828416,1.389139698492677,-0.8139486218500639,0.3376567976939641,0.9600376056717446,0.6496059135003164,-1.1675147568646134,2.0401870760948517,-0.03836330690595214,1.252055091558079,1.9306420024624773,0.6931615178029368,-0.36962123238004674,1.0261759668603714,0.4025194432442333,0.8474212236584245,-0.4649292803450611,2.7890079251388347,-1.3689814857098772,-3.86547404386078,-0.052075163942980264,-1.571876329764291,-1.4961408187067495,-0.9159978695561506,-0.5708890002192526,1.9922734717416066,0.41655376162904734,-0.5841510598010923,1
-0.8241334836717221,0.9397074919455912,1.3240877836120952,0.774400203244467,-0.29187885403461106,-0.9457716460732776,-0.3810764544467266,0.11463787455269113,-0.18959103691640677,-0.1237908856894735,-0.2754981516747189,1.117580732245625,0.41114353331964326,0.1968313989019303,-0.7122019585853434,-0.973415358504453,-0.13461985477275235,3.994840265382364,0.0018981871923018367,-2.3015825636500784,0.9362057375372537,-3.7159053003399993,-0.11536962821082757,0.6256684226599918,5.735631273640049,-0.8454321838049752,0.5721002083009874,1.096117935409184,-0.010742546650795135,1.6056113832418772,0
-1.681880355022538,-1.13156260654633,-1.2450344592513576,-0.23773328790746096,1.140858986701614,-1.179541058580728,-0.5197747896300302,0.9026602893824857,0.9489286484130275,0.1151018446959744,-0.3267973428992907,-1.634693518754396,-0.3704326014104395,0.03400925486107758,-0.5641148006115946,-0.15250007015031203,0.7357213110188878,-0.7185046995641731,-4.900530074914803,1.0737666200872282,0.6572011012960537,-2.875638358159739,1.5125307023025507,5.249198015510441,-2.4166007255103215,-0.13926870666758576,-1.0404099418717416,-0.5954232028760423,0.6170630447352031,-0.43969995093580877,0
-0.5556358881760158,-2.059725226878529,0.48527033434820427,2.046028760657028,0.7801577172566626,1.4648661065048172,-0.5272430277356126,0.5303099362479597,-0.29750551320284235,3.5543421887680724,0.006638010381105304,0.1400593061162479,1.1453242656988951,-0.3990068502286412,1.024655190284435,-2.9306252724774917,0.49487120020162356,-4.476709402206848,0.5876454482826604,1.4601001183830236,-0.10293725847909896,-3.8272061256583307,0.7273525822688602,-3.7256615528621353,2.1460466554934716,-1.1429640539185577,0.3407676757274373,0.23170061977835565,0.31837245005863,-0.020998256334276225,1
1.4542764314354673,-2.8994102006598883,-1.2145879833884012,2.811129403952379,-0.4577461969889728,0.37540409797611707,2.63338996572831,-1.064953567532012,3.0850585854677757,-1.8578301063377496,0.7510727195414566,0.5197665619892278,1.2899248509336336,-0.06532352227941156,0.5338190112628001,-2.3066722137367695,-0.10475954895594994,1.6499115710445151,1.6918227456316677,0.47259692676131726,-0.1752892911276536,-0.7789279911435654,0.6145200456752457,-2.949583074490132,-1.421390934027249,-0.9217184360492205,-1.4357626198939757,-0.9802875507378687,-0.45455185141368065,-1.949534351137355,1
0.5270516892626117,1.2037105353950988,-0.6906878558432369,0.5889996989691885,0.4141154672917551,-0.8815874130137338,0.3253981609903326,-0.45852764241592936,1.1221536780835095,1.3214941687396378,0.706253373594852,-1.5911259720182742,-0.5452870705094125,0.41270776722344166,1.6068927004822113,0.8185370524351505,0.520105082478144,3.8829914939089227,-0.5267861997734602,2.3848215787193165,0.3636426845226114,-1.8026465153783036,0.7751818291196713,-0.6111639814122349,-1.552294793005366,-0.4623721693028736,0.6860804385999714,-1.8954725766269596,1.1051109038041915,-0.4856954063711564,1
-1.7551658799899803,-0.22304411329846785,0.7601208090554414,-0.4937169226495661,-2.244860266589254,-1.51763740478641,2.3561289626774022,-2.0503721163607103,1.5326146574639732,-0.48539711496493587,-0.9187853088777681,-1.3416189757453971,0.6989758183447671,-1.1366876164461543,0.22021318514480237,0.1561053524822054,-0.5236746880555153,2.976636291340843,-1.1524067664174766,1.8306429745008879,-0.2824777107832254,-1.0038295259551044,-1.2929813522351876,0.8992523588802233,-2.2353433728813026,0.22875558021718137,0.013321019523264815,0.3255604071093235,-1.2988288180988146,0.22003100406939308,1
